fileLink,name,resolution,id,sceneDateTime,boundaryId,cloudCoverPercentage,darkPixelPercentage,boundary_count,filePath
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-21%2f00-00-00%2fndvi_10.tif,NDVI,10.0,45542f88-ff94-9bd7-5bf7-1d030861eb67,2020-11-21T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-21/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-18%2f00-00-00%2fndvi_10.tif,NDVI,10.0,7c300b47-b984-94f6-a152-8c388edca431,2020-11-18T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-18/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-16%2f00-00-00%2fndvi_10.tif,NDVI,10.0,f482a9c0-ce8e-20bd-b767-82ec90fc50ee,2020-11-16T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-16/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-11%2f00-00-00%2fndvi_10.tif,NDVI,10.0,62394479-a4a3-bd2c-55fc-e4854bfec807,2020-11-11T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-11/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-08%2f00-00-00%2fndvi_10.tif,NDVI,10.0,108d6dcd-5a46-f0e5-47ce-de6b2b4a4121,2020-11-08T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-08/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-11-03%2f00-00-00%2fndvi_10.tif,NDVI,10.0,c5031f3e-ab68-5870-f653-f5dc51d010fc,2020-11-03T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-11-03/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-10-24%2f00-00-00%2fndvi_10.tif,NDVI,10.0,241efb06-dd1b-6bb8-d6ea-9c8d7a08e514,2020-10-24T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-10-24/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-10-17%2f00-00-00%2fndvi_10.tif,NDVI,10.0,af38336b-d827-b160-72e6-2e94de98c12a,2020-10-17T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-10-17/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-10-14%2f00-00-00%2fndvi_10.tif,NDVI,10.0,70838cd7-e856-50d4-cca3-60b45ba4b10e,2020-10-14T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-10-14/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-10-12%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ef7be80f-6849-f6aa-6d1a-dd28e068e3ea,2020-10-12T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-10-12/00-00-00/ndvi_10.tif
