fileLink,name,resolution,id,sceneDateTime,boundaryId,cloudCoverPercentage,darkPixelPercentage,boundary_count,filePath
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-12-27%2f00-00-00%2fndvi_10.tif,NDVI,10.0,10e960be-a451-8797-5cd6-2e744adf4d70,2019-12-27T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-12-27\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-12-17%2f00-00-00%2fndvi_10.tif,NDVI,10.0,6b56312d-36fd-14a4-e4cf-2966a4c36f6a,2019-12-17T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-12-17\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-12-14%2f00-00-00%2fndvi_10.tif,NDVI,10.0,950ca78c-c103-48c1-09a5-e2c7c656603e,2019-12-14T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-12-14\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-12-09%2f00-00-00%2fndvi_10.tif,NDVI,10.0,c09802fc-b9e0-824f-c773-7bbed4790b44,2019-12-09T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-12-09\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-12-04%2f00-00-00%2fndvi_10.tif,NDVI,10.0,952a1ec8-80a2-7229-bf05-4ae99a5b1a05,2019-12-04T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-12-04\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-11-22%2f00-00-00%2fndvi_10.tif,NDVI,10.0,5efca1d3-5ff5-8dad-017f-60ef802dee03,2019-11-22T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-11-22\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-11-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,f16c1d55-c59d-452b-1bd4-8df382bfac36,2019-11-07T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-11-07\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-10-28%2f00-00-00%2fndvi_10.tif,NDVI,10.0,49930dfa-62c8-4181-de3d-db58f217132d,2019-10-28T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-10-28\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-10-25%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b9c0544e-0d97-16fa-28e6-a145d1959923,2019-10-25T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-10-25\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-10-18%2f00-00-00%2fndvi_10.tif,NDVI,10.0,5a555d79-fa7d-f2ce-857f-3c77d9da4881,2019-10-18T00:00:00.000Z,boundary0102,0.0,0.0,58,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-10-18\00-00-00\ndvi_10.tif
